day,San_Lorenzo,Reyes,Sena,Santa_Rosa_Pando,Ixiamas,Porvenir,Nueva_Esperanza,Santa_Rosa_Beni,Bella_Flor,Puerto_Gonzalo_Moreno,Puerto_Rico,Bolpebra,Guayamerin,Riberalta,Exaltacion,Cobija,San_Pedro,Villa_Nueva,Santos_Mercado,Filadelfia,Ingavi
317,4525.592039514887,4817.985749834522,4090.3336633999093,4521.745676044568,5282.613287186121,4689.540877505754,4662.153250291142,4267.5296807934255,4615.317247368767,4468.4585397888595,4583.684610656439,4677.404753304841,4431.999052848219,4468.463731387033,4514.31665175233,4670.403425085662,4644.624277140459,3976.910848099362,3883.6555049299614,4705.064748555984,4556.901766455527
318,4519.996177679976,4812.389887999612,4084.737801564999,4516.149814209657,5277.0174253512105,4683.9450156708435,4656.557388456233,4261.933818958516,4609.721385533857,4462.862677953949,4578.0887488215285,4671.808891469931,4426.40319101331,4462.867869552123,4508.72078991742,4664.8075632507525,4639.028415305549,3971.314986264452,3878.0596430950513,4699.468886721073,4551.305904620617
319,4514.424379808717,4806.818090128352,4079.166003693739,4510.578016338398,5271.44562747995,4678.373217799585,4650.985590584974,4256.362021087257,4604.149587662598,4457.29088008269,4572.516950950269,4666.237093598672,4420.83139314205,4457.296071680863,4503.14899204616,4659.2357653794925,4633.456617434289,3965.743188393192,3872.4878452237917,4693.897088849814,4545.734106749357
320,4508.878296945065,4801.2720072647,4073.6199208300877,4505.031933474746,5265.899544616299,4672.827134935933,4645.43950772132,4250.815938223604,4598.603504798945,4451.744797219038,4566.970868086617,4660.6910107350195,4415.285310278397,4451.749988817211,4497.602909182508,4653.689682515841,4627.910534570637,3960.1971055295403,3866.94176236014,4688.351005986162,4540.188023885705
321,4503.359572513066,4795.753282832701,4068.1011963980886,4499.513209042747,5260.380820184299,4667.308410503933,4639.920783289323,4245.297213791605,4593.084780366947,4446.226072787039,4561.452143654618,4655.172286303021,4409.766585846399,4446.231264385212,4492.084184750509,4648.170958083842,4622.391810138637,3954.678381097541,3861.4230379281403,4682.832281554162,4534.669299453705
322,4497.869841829875,4790.26355214951,4062.6114657148983,4494.023478359557,5254.8910895011095,4661.8186798207435,4634.431052606132,4239.807483108414,4587.595049683756,4440.736342103849,4555.9624129714275,4649.68255561983,4404.276855163209,4440.741533702021,4486.594454067319,4642.681227400652,4616.902079455447,3949.188650414351,3855.9333072449504,4677.342550870972,4529.179568770515
323,4492.410731621171,4784.804441940807,4057.1523555061935,4488.564368150852,5249.431979292405,4656.359569612039,4628.9719423974275,4234.348372899711,4582.135939475052,4435.277231895144,4550.503302762723,4644.223445411126,4398.817744954505,4435.282423493318,4481.135343858615,4637.222117191947,4611.442969246744,3943.7295402056466,3850.474197036246,4671.883440662269,4523.720458561812
324,4486.983859539127,4779.377569858762,4051.725483424149,4483.137496068808,5244.005107210361,4650.932697529995,4623.545070315383,4228.921500817666,4576.709067393007,4429.850359813099,4545.076430680679,4638.796573329081,4393.39087287246,4429.855551411273,4475.70847177657,4631.795245109903,4606.016097164699,3938.302668123602,3845.0473249542015,4666.456568580224,4518.293586479766
325,4481.590833683061,4773.984544002697,4046.3324575680836,4477.744470212743,5238.612081354295,4645.53967167393,4618.152044459317,4223.5284749616,4571.316041536941,4424.457333957034,4539.683404824613,4633.403547473015,4387.997847016394,4424.462525555207,4470.315445920504,4626.402219253837,4600.623071308633,3932.9096422675366,3839.654299098136,4661.063542724159,4512.9005606237015
326,4476.233252122925,4768.62696244256,4040.9748760079474,4472.386888652607,5233.254499794159,4640.1820901137935,4612.794462899181,4218.170893401464,4565.958459976805,4419.099752396898,4534.325823264477,4628.04596591288,4382.640265456258,4419.104943995071,4464.957864360368,4621.044637693701,4595.265489748497,3927.5520607074004,3834.296717538,4655.7059611640225,4507.542979063565
327,4470.912702425762,4763.306412745398,4035.6543263107847,4467.066338955443,5227.933950096996,4634.861540416629,4607.473913202019,4212.850343704301,4560.637910279643,4413.779202699735,4529.005273567314,4622.725416215717,4377.319715759096,4413.784394297909,4459.637314663206,4615.724087996538,4589.944940051335,3922.2315110102377,3828.9761678408368,4650.385411466858,4502.222429366402
328,4465.630761185274,4758.024471504909,4030.3723850702972,4461.784397714956,5222.6520088565085,4629.579599176142,4602.191971961531,4207.568402463814,4555.355969039155,4408.497261459248,4523.7233323268265,4617.44347497523,4372.037774518608,4408.50245305742,4454.355373422717,4610.4421467560505,4584.662998810846,3916.94956976975,3823.6942266003493,4645.103470226371,4496.940488125914
329,4460.388993554646,4752.782703874282,4025.130617439668,4456.542630084326,5217.410241225879,4624.337831545513,4596.950204330902,4202.326634833185,4550.114201408526,4403.2554938286185,4518.481564696198,4612.2017073446,4366.796006887979,4403.260685426792,4449.113605792089,4605.200379125422,4579.4212311802185,3911.707802139121,3818.4524589697203,4639.861702595743,4491.698720495286
330,4455.18895278275,4747.582663102386,4019.9305766677726,4451.342589312431,5212.210200453984,4619.137790773618,4591.750163559007,4197.12659406129,4544.91416063663,4398.055453056723,4513.281523924302,4607.001666572705,4361.595966116083,4398.060644654896,4443.913565020193,4600.000338353526,4574.221190408322,3906.5077613672256,3813.252418197825,4634.661661823848,4486.4986797233905
331,4450.032179753895,4742.425890073531,4014.773803638918,4446.185816283577,5207.0534274251295,4613.9810177447625,4586.593390530152,4191.969821032434,4539.757387607776,4392.898680027868,4508.1247508954475,4601.84489354385,4356.439193087229,4392.903871626042,4438.756791991339,4594.8435653246715,4569.064417379468,3901.350988338371,3808.09564516897,4629.504888794992,4481.341906694535
332,4444.920202531222,4737.313912850857,4009.6618264162444,4441.073839060903,5201.941450202456,4608.86904052209,4581.481413307478,4186.857843809761,4534.645410385102,4387.786702805195,4503.012773672774,4596.732916321176,4351.327215864555,4387.791894403368,4433.644814768665,4589.731588101998,4563.952440156794,3896.2390111156974,3802.983667946297,4624.3929115723195,4476.229929471862
333,4439.854535903906,4732.248246223542,4004.596159788929,4436.008172433588,5196.87578357514,4603.803373894774,4576.415746680163,4181.792177182445,4529.579743757787,4382.72103617788,4497.947107045458,4591.667249693861,4346.26154923724,4382.726227776052,4428.57914814135,4584.665921474682,4558.886773529478,3891.1733444883816,3797.918001318981,4619.327244945003,4471.164262844546
334,4434.836680938298,4727.230391257933,3999.5783048233197,4430.9903174679785,5191.857928609531,4598.785518929165,4571.397891714553,4176.7743222168365,4524.561888792177,4377.7031812122705,4492.92925207985,4586.6493947282515,4341.24369427163,4377.7083728104435,4423.56129317574,4579.648066509073,4553.868918563869,3886.1554895227728,3792.9001463533714,4614.309389979394,4466.146407878937
335,4429.868124533113,4722.2618348527485,3994.6097484181355,4426.021761062793,5186.889372204347,4593.816962523981,4566.429335309369,4171.805765811652,4519.593332386993,4372.734624807085,4487.960695674665,4581.680838323067,4336.275137866446,4372.739816405259,4418.592736770556,4574.679510103889,4548.900362158685,3881.186933117588,3787.9315899481876,4609.34083357421,4461.177851473753
336,4424.95033897885,4717.344049298485,3989.691962863872,4421.10397550853,5181.971586650083,4588.899176969717,4561.511549755106,4166.887980257388,4514.67554683273,4367.816839252822,4483.042910120402,4576.763052768804,4331.357352312182,4367.822030850995,4413.674951216292,4569.761724549626,4543.9825766044205,3876.2691475633246,3783.0138043939237,4604.423048019946,4456.260065919489
337,4420.0847815214975,4712.478491841132,3984.82640540652,4416.238418051178,5177.1060291927315,4584.033619512365,4556.645992297753,4162.022422800036,4509.809989375378,4362.95128179547,4478.1773526630495,4571.897495311452,4326.491794854831,4362.956473393643,4408.80939375894,4564.896167092274,4539.117019147069,3871.4035901059724,3778.148246936572,4599.557490562594,4451.394508462137
338,4415.272893930743,4707.6666042503775,3980.014517815765,4411.426530460423,5172.294141601977,4579.22173192161,4551.834104706998,4157.210535209281,4504.998101784623,4358.139394204715,4473.365465072295,4567.085607720696,4321.679907264075,4358.144585802888,4403.997506168185,4560.084279501518,4534.305131556314,3866.5917025152175,3773.336359345817,4594.74560297184,4446.5826208713825
339,4410.516102072724,4702.9098123923595,3975.2577259577465,4406.669738602405,5167.537349743958,4574.464940063592,4547.07731284898,4152.453743351263,4500.241309926604,4353.382602346697,4468.608673214276,4562.328815862678,4316.923115406057,4353.38779394487,4399.240714310167,4555.3274876435,4529.548339698296,3861.8349106571995,3768.5795674877986,4589.988811113822,4441.8258290133645
340,4405.815815487531,4698.209525807166,3970.5574393725537,4401.9694520172125,5162.837063158765,4569.764653478399,4542.377026263787,4147.7534567660705,4495.541023341411,4348.6823157615045,4463.908386629083,4557.628529277486,4312.222828820864,4348.687507359677,4394.5404277249745,4550.627201058307,4524.848053113103,3857.1346240720063,3763.879280902606,4585.288524528628,4437.125542428171
341,4401.17342697152,4693.567137291155,3965.915050856542,4397.3270635012,5158.194674642753,4565.122264962387,4537.734637747776,4143.111068250059,4490.8986348254,4344.039927245492,4459.265998113072,4552.986140761474,4307.580440304852,4344.045118843666,4389.8980392089625,4545.984812542296,4520.2056645970915,3852.4922355559947,3759.236892386594,4580.646136012617,4432.48315391216
342,4396.590312164597,4688.984022484232,3961.331936049619,4392.7439486942785,5153.61155983583,4560.539150155464,4533.151522940852,4138.527953443136,4486.3155200184765,4339.45681243857,4454.682883306149,4548.403025954551,4302.9973254979295,4339.462004036743,4385.31492440204,4541.401697735372,4515.622549790169,3847.909120749072,3754.653777579671,4576.063021205694,4427.900039105237
343,4392.067829142592,4684.461539462227,3956.8094530276144,4388.221465672273,5149.089076813825,4556.016667133459,4528.629039918847,4134.005470421131,4481.793036996472,4334.934329416565,4450.160400284144,4543.880542932547,4298.474842475925,4334.939521014738,4380.792441380035,4536.879214713368,4511.100066768164,3843.386637727067,3750.1312945576665,4571.540538183688,4423.377556083231
344,4387.607318014828,4680.001028334462,3952.34894189985,4383.760954544508,5144.628565686062,4551.556156005695,4524.168528791082,4129.544959293366,4477.332525868708,4330.4738182887995,4445.69988915638,4539.420031804782,4294.014331348159,4330.4790098869735,4376.331930252271,4532.418703585604,4506.639555640399,3838.9261265993027,3745.670783429901,4567.080027055925,4418.917044955468
345,4383.210100527017,4675.603810846653,3947.9517244120393,4379.363737056698,5140.231348198251,4547.158938517884,4519.771311303273,4125.1477418055565,4472.935308380897,4326.07660080099,4441.302671668569,4535.022814316972,4289.61711386035,4326.0817923991635,4371.9347127644605,4528.021486097793,4502.24233815259,3834.5289091114923,3741.2735659420914,4562.682809568115,4414.519827467658
346,4378.877479669601,4671.271189989236,3943.6191035546235,4375.031116199282,5135.898727340835,4542.826317660469,4515.438690445857,4120.81512094814,4468.602687523481,4321.743979943574,4436.970050811153,4530.690193459556,4285.284493002934,4321.749171541746,4367.602091907044,4523.688865240377,4497.909717295172,3830.196288254076,3736.9409450846756,4558.350188710698,4410.1872066102405
347,4374.610739291645,4667.0044496112805,3939.3523631766675,4370.764375821325,5131.631986962878,4538.559577282513,4511.171950067901,4116.548380570184,4464.335947145525,4317.477239565617,4432.703310433197,4526.423453081599,4281.017752624978,4317.482431163791,4363.335351529087,4519.422124862421,4493.642976917216,3825.92954787612,3732.6742047067196,4554.083448332742,4405.9204662322845
348,4370.411143720408,4662.804854040043,3935.1527676054307,4366.564780250089,5127.432391391641,4534.359981711275,4506.972354496665,4112.348784998948,4460.136351574288,4313.277643994381,4428.50371486196,4522.223857510363,4276.818157053741,4313.282835592554,4359.135755957851,4515.2225292911835,4489.44338134598,3821.729952304883,3728.4746091354828,4549.883852761505,4401.720870661048
349,4366.279937386692,4658.673647706327,3931.0215612717147,4362.4335739163735,5123.301185057926,4530.22877537756,4502.841148162948,4108.2175786652315,4456.005145240572,4309.1464376606655,4424.372508528244,4518.092651176647,4272.686950720025,4309.151629258838,4355.0045496241355,4511.091322957468,4485.312175012264,3817.5987459711673,3724.343402801767,4545.752646427789,4397.589664327332
350,4362.2183444560915,4654.612054775727,3926.959968341114,4358.371980985773,5119.2395921273255,4526.167182446959,4498.779555232348,4104.155985734631,4451.943552309972,4305.084844730064,4420.3109155976435,4514.031058246046,4268.625357789425,4305.090036328238,4350.942956693535,4507.029730026868,4481.250582081664,3813.537153040567,3720.2818098711664,4541.691053497189,4393.528071396732
351,4358.227568466249,4650.621278785885,3922.9691923512723,4354.3812049959315,5115.248816137483,4522.176406457118,4494.788779242506,4100.1652097447895,4447.9527763201295,4301.094068740223,4416.320139607801,4510.040282256205,4264.6345817995825,4301.099260338396,4346.952180703693,4503.038954037025,4477.259806091822,3809.546377050725,3716.2910338813244,4537.700277507347,4389.53729540689
352,4354.308791970218,4646.702502289854,3919.050415855241,4350.4624284999,5111.3300396414525,4518.257629961086,4490.870002746476,4096.246433248759,4444.033999824099,4297.175292244192,4412.4013631117705,4506.121505760174,4260.715805303552,4297.180483842365,4343.033404207662,4499.1201775409945,4473.341029595791,3805.6276005546943,3712.3722573852933,4533.781501011316,4385.618518910859
353,4350.46317618605,4642.856886505685,3915.2048000710724,4346.616812715732,5107.484423857284,4514.412014176917,4487.0243869623055,4092.4008174645887,4440.1883840399305,4293.329676460023,4408.555747327602,4502.275889976005,4256.870189519383,4293.334868058196,4339.187788423493,4495.274561756825,4469.495413811622,3801.781984770525,3708.5266416011245,4529.935885227147,4381.77290312669
354,4346.691860652694,4639.085570972329,3911.4334845377166,4342.845497182376,5103.713108323927,4510.640698643562,4483.2530714289505,4088.6295019312333,4436.417068506575,4289.558360926667,4404.784431794246,4498.504574442649,4253.098873986027,4289.56355252484,4335.416472890137,4491.503246223469,4465.724098278266,3798.0106692371696,3704.7553260677687,4526.164569693791,4378.001587593334
355,4342.995962892337,4635.389673211972,3907.7375867773594,4339.149599422019,5100.01721056357,4506.944800883205,4479.557173668593,4084.933604170876,4432.7211707462175,4285.86246316631,4401.08853403389,4494.808676682292,4249.40297622567,4285.867654764483,4331.72057512978,4487.807348463112,4462.028200517909,3794.3147714768124,3701.0594283074115,4522.468671933434,4374.305689832977
356,4339.376578079248,4631.770288398884,3904.1182019642706,4335.530214608929,5096.397825750481,4503.325416070115,4475.937788855505,4081.314219357788,4429.101785933129,4282.243078353221,4397.4691492208,4491.189291869203,4245.783591412582,4282.248269951395,4328.101190316692,4484.187963650024,4458.408815704821,3790.6953866637236,3697.4400434943227,4518.849287120345,4370.686305019888
357,4335.834778715261,4628.228489034896,3900.576402600283,4331.988415244941,5092.856026386494,4499.783616706128,4472.395989491516,4077.7724199937993,4425.559986569141,4278.701278989233,4393.927349856813,4487.647492505215,4242.241792048593,4278.706470587406,4324.559390952703,4480.646164286037,4454.867016340832,3787.1535872997356,3693.898244130335,4515.307487756357,4367.1445056559
358,4332.371614311964,4624.765324631598,3897.113238196985,4328.525250841644,5089.392861983197,4496.320452302831,4468.932825088219,4074.309255590502,4422.096822165843,4275.238114585936,4390.464185453516,4484.184328101917,4238.778627645295,4275.243306184109,4321.096226549405,4477.182999882738,4451.4038519375345,3783.690422896438,3690.435079727037,4511.84432335306,4363.681341252603
359,4328.98811107971,4621.381821399345,3893.729734964732,4325.141747609391,5086.009358750944,4492.936949070577,4465.549321855966,4070.925752358249,4418.71331893359,4271.854611353682,4387.080682221262,4480.800824869664,4235.395124413043,4271.859802951856,4317.712723317153,4473.799496650486,4448.020348705282,3780.306919664185,3687.051576494784,4508.4608201208075,4360.29783802035
360,4325.685271623532,4618.0789819431675,3890.4268955085545,4321.838908153212,5082.706519294766,4489.6341096144,4462.246482399788,4067.622912902071,4415.410479477412,4268.551771897504,4383.777842765084,4477.497985413486,4232.092284956865,4268.556963495678,4314.409883860975,4470.496657194308,4444.717509249104,3777.004080208007,3683.7487370386066,4505.15798066463,4356.994998564172
361,4322.464074646041,4614.857784965675,3887.205698531063,4318.6177111757215,5079.485322317274,4486.412912636908,4459.025285422297,4064.4017159245795,4412.189282499921,4265.3305749200135,4380.556645787593,4474.2767884359955,4228.871087979373,4265.335766518187,4311.188686883484,4467.275460216816,4441.496312271612,3773.7828832305154,3680.527540061115,4501.936783687137,4353.77380158668
362,4319.325474657418,4611.719184977054,3884.067098542441,4315.479111187099,5076.346722328652,4483.274312648286,4455.886685433675,4061.263115935958,4409.050682511299,4262.191974931391,4377.4180457989705,4471.138188447373,4225.732487990752,4262.197166529565,4308.050086894862,4464.136860228195,4438.357712282991,3770.644283241894,3677.388940072493,4498.7981836985155,4350.635201598058
363,4316.270401692581,4608.664112012216,3881.0120255776033,4312.4240382222615,5073.291649363815,4480.219239683448,4452.831612468836,4058.2080429711195,4405.995609546461,4259.1369019665535,4374.362972834133,4468.083115482535,4222.677415025913,4259.142093564727,4304.995013930024,4461.081787263356,4435.302639318153,3767.589210277056,3674.3338671076554,4495.743110733677,4347.580128633221
364,4313.299761035579,4605.693471355214,3878.041384920601,4309.453397565259,5070.321008706812,4477.248599026447,4449.860971811835,4055.237402314118,4403.024968889459,4256.166261309551,4371.392332177131,4465.112474825533,4219.706774368911,4256.171452907724,4302.024373273021,4458.111146606354,4432.3319986611505,3764.6185696200537,3671.363226450653,4492.772470076676,4344.609487976219
365,4310.414432951351,4602.808143270987,3875.1560568363734,4306.568069481032,5067.435680622585,4474.363270942218,4446.975643727607,4052.3520742298897,4400.1396408052315,4253.280933225324,4368.507004092903,4462.227146741306,4216.8214462846845,4253.286124823497,4299.139045188795,4455.225818522127,4429.446670576923,3761.733241535826,3668.4778983664255,4489.887141992447,4341.724159891991
